Now,Fri Jan 13 2023 13:40:21 GMT+0100 (Central European Standard Time),,,,,,,,,
Post URL,https://www.tiktok.com/@createdequalorg/video/7164472148369673518,,,,,,,,,
Publisher Nickname,Created Equal,,,,,,,,,
Publisher @,createdequalorg,,,,,,,,,
Publisher URL,https://www.tiktok.com/@createdequalorg,,,,,,,,,
Publish Time,10/11/2022,,,,,,,,,
Post Likes,55.2K,,,,,,,,,
Post Shares,N/A,,,,,,,,,
Description,So we’re still supposed to believe showing abortion victims doesn’t change peoples minds? Got it! 🙄 #abortion #abortionvictims #prolife #antiabortion,,,,,,,,,
Number of 1st level comments,1230,,,,,,,,,
Number of 2nd level comments,79,,,,,,,,,
Total Comments **,1309,,,,,,,,,
Total Comments **,1536,,,,,,,,,
Difference ,227,,,,,,,,,
Comment Number (ID),Nickname,User @,User URL,Comment Text,Time,Likes,Profile Picture URL,Is 2nd Level Comment,User Replied To,Number of Replies
1099,WYT WUTANG,wyatt886,https://www.tiktok.com/@wyatt886,Pray for the unborn.,11/11/2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c007d86af842797573bd599a75a40a28~c5_100x100.jpg?x-expires=1673697600&x-signature=LGD%2FIatQ4Bmbbb6q68RauTDHKVg%3D,No,---,0
1100,browniebandits8,browniebandits8,https://www.tiktok.com/@browniebandits8,If it's not going to change anything...why do they care?,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/7035754364157296646~c5_100x100.jpg?x-expires=1673697600&x-signature=m9WhhfpOPh1WKdo6aXeOAAOZW7U%3D,No,---,0
1101,Blue_eyed_ginger,blue_eyed_ginger432,https://www.tiktok.com/@blue_eyed_ginger432,"If the world and everyone was on the same page, this world would be destroyed",11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/774b7755aee4f549c2ea62da74890c52~c5_100x100.jpg?x-expires=1673697600&x-signature=u0wARq43BxQTVtp38tro5JVgr%2Bo%3D,No,---,0
1102,Blue_eyed_ginger,blue_eyed_ginger432,https://www.tiktok.com/@blue_eyed_ginger432,Grown adults talk to kids?,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/774b7755aee4f549c2ea62da74890c52~c5_100x100.jpg?x-expires=1673697600&x-signature=u0wARq43BxQTVtp38tro5JVgr%2Bo%3D,No,---,0
1103,davidberube257,davidberube257,https://www.tiktok.com/@davidberube257,"Most women have no idea what an abortion looks like. They don’t know the baby is ALIVE when they rip it’s limbs off, crush it’s skull and suck out it’s brain. It’s barbarism.",11/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1695484993295366~c5_100x100.jpg?x-expires=1673697600&x-signature=XYDrgIdxU25jzR%2FGtAwmvL0M6o4%3D,No,---,0
1104,thomasngage,thomasngage,https://www.tiktok.com/@thomasngage,"and now try to imagine a political party using this ad leverage as a good thing to allow. as a ""constitutional right""",11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b0cb3a168929c00126ab8ad06bfcc796~c5_100x100.jpg?x-expires=1673697600&x-signature=WYeRcDQLMx5hY5Ar2%2Br5CrnS%2BbM%3D,No,---,0
1105,Dontatmeimscared,donotatmeimscared,https://www.tiktok.com/@donotatmeimscared,Show the picture,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a7ef09c6537497ea4152a0deb11b1d92~c5_100x100.jpg?x-expires=1673697600&x-signature=SCySDK0UyQEclEPCKDph2zBLU28%3D,No,---,0
1106,Chris Yowler,chrisdevanney1,https://www.tiktok.com/@chrisdevanney1,gen x needs to show all these colleges these photos,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/c77c1d66975b3d13815f33d194813669~c5_100x100.jpg?x-expires=1673697600&x-signature=R7BRl6%2BSawjvDHl5megb6S72xfk%3D,No,---,0
1107,lizooki,lizooki,https://www.tiktok.com/@lizooki,They know ….. deep down they know. The pics just shame them and they can’t deal with their own actions.,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1624069797492741~c5_100x100.jpg?x-expires=1673697600&x-signature=dDiR8jZuGFdxVe29NpwS271G3Dg%3D,No,---,0
1108,Nicholas Papp122,switch4133,https://www.tiktok.com/@switch4133,I want to see the pics,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1689368341068805~c5_100x100.jpg?x-expires=1673697600&x-signature=8c5y4PleU1AFMOXaitQt%2BMiUpYw%3D,No,---,3
1109,mia,shaggysgf4l,https://www.tiktok.com/@shaggysgf4l,"go to his bio , click the link tree and click “what is abortion”. watch the video and there is a picture of at the top also.",11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c1a1bf1aa86448d2d0752a9c1f423121~c5_100x100.jpg?x-expires=1673697600&x-signature=HK8Ded4nPIZhFvp76hYosJgjuEI%3D,Yes,Nicholas Papp122,0
1110,Nicholas Papp122,switch4133,https://www.tiktok.com/@switch4133,no idea what a bio or a link tree are,12/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1689368341068805~c5_100x100.jpg?x-expires=1673697600&x-signature=8c5y4PleU1AFMOXaitQt%2BMiUpYw%3D,Yes,Nicholas Papp122,0
1111,mia,shaggysgf4l,https://www.tiktok.com/@shaggysgf4l,"click his profile , and under his profile picture there should be a link , click that and scroll down to “what is abortion”",12/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c1a1bf1aa86448d2d0752a9c1f423121~c5_100x100.jpg?x-expires=1673697600&x-signature=HK8Ded4nPIZhFvp76hYosJgjuEI%3D,Yes,Nicholas Papp122,0
1112,rita.hanna0,rita.hanna0,https://www.tiktok.com/@rita.hanna0,Maybe this is what republican politicians needed to do. Get graphic so ppl can see🥺,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1673697600&x-signature=Sov2igIiwIh%2BSYSiPAFXlI6ckak%3D,No,---,0
1113,stlman1,stlman1,https://www.tiktok.com/@stlman1,IT'S CALLED MURDER = ABORTION,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1673697600&x-signature=Sov2igIiwIh%2BSYSiPAFXlI6ckak%3D,No,---,0
1114,Neal Mcclure153,__ne_al__,https://www.tiktok.com/@__ne_al__,Fear-monger literally ripping babies apart,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/35a6609376f693d394243b62e9ea37cc~c5_100x100.jpg?x-expires=1673697600&x-signature=PkP%2FMIzMRYhE751sx8dFfycmhuA%3D,No,---,0
1115,ICant2022,icant2022,https://www.tiktok.com/@icant2022,"Thank you for putting FACTS out there. Some will be cold hearted like those that say pics don’t change anything, and there will be some whose minds and hearts will be changed forever❤️",11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/af1c9b4ec85875aa60286e21b0f43ed5~c5_100x100.jpg?x-expires=1673697600&x-signature=bEZ6TYiwTAdlEGd%2B1X8gJmdxujc%3D,No,---,0
1116,damiangris,damiangris,https://www.tiktok.com/@damiangris,where can I see those photos?,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4b05cfee165f45e116c01f9f55ebace1~c5_100x100.jpg?x-expires=1673697600&x-signature=J1nqZjOY5OXuHG7Ivach91YL2BA%3D,No,---,0
1117,Nmathis,nmathis917,https://www.tiktok.com/@nmathis917,I always tell people… watch an abortion. Then tell me you still are okay with it. 🥺,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3d4c2f879f8da60860809fd249b5cda9~c5_100x100.jpg?x-expires=1673697600&x-signature=QUrtnfSIL3DjmBADGe%2FhMi7wUZk%3D,No,---,0
1118,shaneschmidy,shaneschmidy,https://www.tiktok.com/@shaneschmidy,it's sick that someone can do this wake up,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/6961806764090064901~c5_100x100.jpg?x-expires=1673697600&x-signature=nwEcQX7vDh%2F8jKhf8oLLbcEl%2BtY%3D,No,---,0
1119,Brandon,enyea,https://www.tiktok.com/@enyea,where can we get the pictures?,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c1bd6f75e13e49d44e07c97a0aa5139b~c5_100x100.jpg?x-expires=1673697600&x-signature=ojeKgKwvSy66trDSYk1ON%2BCCFXo%3D,No,---,0
1120,Mummbly1,mummbly1,https://www.tiktok.com/@mummbly1,This is exactly what would happen if we forced them to actually look,11/11/2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7b5128bd718edea65ab0d6f75af54b33~c5_100x100.jpg?x-expires=1673697600&x-signature=3skt%2Bcilhn5WCb5IFcFNVoAt%2Bnc%3D,No,---,0
1121,Colton Blake,coltonblake0,https://www.tiktok.com/@coltonblake0,You can’t show the truth people don’t like that.,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1663273457395717~c5_100x100.jpg?x-expires=1673697600&x-signature=Pn4e%2FNksM7Jrg4%2BC7FwtxSccrsk%3D,No,---,0
1122,Ruben Basulto,rudanks,https://www.tiktok.com/@rudanks,More of this,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9e912455269b2867ea29c576fa332071~c5_100x100.jpg?x-expires=1673697600&x-signature=ZHaf2dUbS1Hg4RJNy%2BIF8J%2FfJ4k%3D,No,---,0
1123,davelikeamofo70,dlamf7070,https://www.tiktok.com/@dlamf7070,it's sad and pathetic that we're even having to tell people to STOP KILLING BABIES.,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7131438350501691438~c5_100x100.jpg?x-expires=1673697600&x-signature=1rBdqEX60j3m67AdTu9oYoyTwcA%3D,No,---,0
1124,Andrew Clark,almostsuperman,https://www.tiktok.com/@almostsuperman,Hopefully there will be a day when abortion is banned all over the world,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1638296748946437~c5_100x100.jpg?x-expires=1673697600&x-signature=A8NoaDlRCqMwi%2F4UGk1SYMu6niw%3D,No,---,0
1125,Plutocracy4$1000Alex,uncommonsense4u,https://www.tiktok.com/@uncommonsense4u,how come the most zealous women abortion rights activists have zero chance of getting fucked.,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7139142432809025582~c5_100x100.jpg?x-expires=1673697600&x-signature=foiv3JYYN1VAte%2FBei85D3nvJB4%3D,No,---,0
1126,timekeeper,usertimekeeper,https://www.tiktok.com/@usertimekeeper,Just evil,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4ff4f21db178495a466481cf9e343e5b~c5_100x100.jpg?x-expires=1673697600&x-signature=Ud85E3AKn1siBqOpSNeA26qvZJM%3D,No,---,0
1127,ottisshropshire58,ottisshropshire58,https://www.tiktok.com/@ottisshropshire58,every peorson in this video would starve without the people they are mad at,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7144672074907254826~c5_100x100.jpg?x-expires=1673697600&x-signature=gcwRM4oJVWTe%2F2538AFRxT091qQ%3D,No,---,0
1128,johnbaker4200 john,johnbaker4200,https://www.tiktok.com/@johnbaker4200,F democrats,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/7017498480012689413~c5_100x100.jpg?x-expires=1673697600&x-signature=r8pFk%2Flia7%2Fzhp4zy3pPEDN6GUE%3D,No,---,0
1129,cjayponyboy,franklintheturtle98,https://www.tiktok.com/@franklintheturtle98,"I watched a video of an abortion procedure back in the mid 90's, it showed the baby being torn to pieces leg ,arms etc. still twitching.",11/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1673697600&x-signature=Sov2igIiwIh%2BSYSiPAFXlI6ckak%3D,No,---,0
1130,puff puff,alight2moths,https://www.tiktok.com/@alight2moths,"""fearmongering"" the truth is fearmongering, ok...",11/11/2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2b1f1dc9e8977e2c7b6342e420940440~c5_100x100.jpg?x-expires=1673697600&x-signature=oBsxv9Ak3YD3bghksAfUBXxRjY8%3D,No,---,0
1131,Heyitcienna,cienna_462,https://www.tiktok.com/@cienna_462,Wrong side of tiktok 😳,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ea91749e1297fc0ab7f30f4b28acc00a~c5_100x100.jpg?x-expires=1673697600&x-signature=lbSM5xX0NTxdVVRLdrDhcpI%2BZs8%3D,No,---,0
1132,James Altom271,jamesaltom,https://www.tiktok.com/@jamesaltom,it already changed 1 girls look at abortion . And it will change other people to if they see the truth,11/11/2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/04b4b130bfa4d7aaec80b1c32e68c4ef~c5_100x100.jpg?x-expires=1673697600&x-signature=IyAFt5b7Kg%2BxgCNvwawkFARsAAw%3D,No,---,0
1133,Ladiesman217,momsonly0,https://www.tiktok.com/@momsonly0,It’s always selfish reasons to why they kill them,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/516bea4a1e94afe44de3f01fb1c82263~c5_100x100.jpg?x-expires=1673697600&x-signature=kqICtPc9fIeCe6xuYpf3rc4iDNY%3D,No,---,2
1134,widegliderider,widegliderider,https://www.tiktok.com/@widegliderider,so the life of a female that is pregnant isn't a good enough reason,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0605e10174e38c36a2df0cb6da6589c6~c5_100x100.jpg?x-expires=1673697600&x-signature=pQYxOypTNJ96Zpypfu5VDcmt0ro%3D,Yes,Ladiesman217,0
1135,Ladiesman217,momsonly0,https://www.tiktok.com/@momsonly0,Not what I meant,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/516bea4a1e94afe44de3f01fb1c82263~c5_100x100.jpg?x-expires=1673697600&x-signature=kqICtPc9fIeCe6xuYpf3rc4iDNY%3D,Yes,Ladiesman217,0
1136,Glen Flores,glenf58,https://www.tiktok.com/@glenf58,Showing the truth is fearmongering?,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4a3fb74cb9f614e51e5ea1390d802c3d~c5_100x100.jpg?x-expires=1673697600&x-signature=E5t9hESLf2cvUOQnIdErYLjmWSs%3D,No,---,0
1137,klynn127,klynn127,https://www.tiktok.com/@klynn127,Abortion is a woman’s choice,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/94310b61c552f2518a963ee63784bb75~c5_100x100.jpg?x-expires=1673697600&x-signature=bfHc6SU0FrqDyIjbsMeSj1czz4g%3D,No,---,0
1138,superpatato1,superpatato1,https://www.tiktok.com/@superpatato1,"Unpopular opinion, I think they should be able to do whatever they want seeing as it has nothing to do with other people. That’s just me tho 🤷🏽‍♂️",11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ee3ac0bbe5eb93456739975b2a00a21d~c5_100x100.jpg?x-expires=1673697600&x-signature=dWU3UIs0CcUntMbQP6DwHxhUJes%3D,No,---,0
1139,Brianna,bri.tsx,https://www.tiktok.com/@bri.tsx,Um anyways ….,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2b25879148694d1aab13ca36a7890ae9~c5_100x100.jpg?x-expires=1673697600&x-signature=b%2BRELaSDkyrU7uI2aaDziPiKxBc%3D,No,---,0
1140,Jeremiah Johnson,bigboydrew80,https://www.tiktok.com/@bigboydrew80,Doing Gods work,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e7aed617b01faa64ab226c8091f8171b~c5_100x100.jpg?x-expires=1673697600&x-signature=hdQvkvNnBH2VdHv00504W%2FOTEA4%3D,No,---,0
1141,Michelle Laing Fenske,mlaing1968,https://www.tiktok.com/@mlaing1968,people use birth control 😏,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/607bdbfe08ed674126e75c7d88cea0de~c5_100x100.jpg?x-expires=1673697600&x-signature=KQrY6mzAozCMJ22%2FOcStgHv7IGo%3D,No,---,1
1142,widegliderider,widegliderider,https://www.tiktok.com/@widegliderider,doesn't always work,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0605e10174e38c36a2df0cb6da6589c6~c5_100x100.jpg?x-expires=1673697600&x-signature=pQYxOypTNJ96Zpypfu5VDcmt0ro%3D,Yes,Michelle Laing Fenske,0
1143,Rich Sanders,richsanders4,https://www.tiktok.com/@richsanders4,should have tossed her over,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/295b574d5f0193f4b576d6becabd3a6a~c5_100x100.jpg?x-expires=1673697600&x-signature=RXMlOyTJcxGnPUwmbg3Fjh8Uft0%3D,No,---,0
1144,Koko Everyday,kokoloko147,https://www.tiktok.com/@kokoloko147,"Not your body, not your choice.",11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/17d1f6847ea0a5b39f5623541de1c01f~c5_100x100.jpg?x-expires=1673697600&x-signature=sBw5snrlg4IcPN8YmIlydxFfO5o%3D,No,---,1
1145,Anthony Larch,larch_55,https://www.tiktok.com/@larch_55,Not your guns not your choice,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1662206739179526~c5_100x100.jpg?x-expires=1673697600&x-signature=xTRnYVDgGsCx8TITFU5me4h4Brw%3D,Yes,Koko Everyday,0
1146,Chaz.H,chaz.hubbs,https://www.tiktok.com/@chaz.hubbs,Abortion activists will never show a video of an abortion. Never. Neither will the clinics. They know its murder even tho some dont.,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/831e463c8b876c0ac4b64885c01874cf~c5_100x100.jpg?x-expires=1673697600&x-signature=KoDTZ3%2BHhpoYFqLEXzXLTmp6zf4%3D,No,---,0
1147,🅳🆂🅺 🅲🅷🅺,dskchk,https://www.tiktok.com/@dskchk,"Wow. And imagine if everyone saw those pictures. Still a woman’s right over her on body, but informing her of the truth is important",11/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1662144302919685~c5_100x100.jpg?x-expires=1673697600&x-signature=8HxxdHbJ0JdUlWqz83ynZW1%2FR64%3D,No,---,0
1148,SirEvans,jacksonevans32,https://www.tiktok.com/@jacksonevans32,They aren’t afraid to tear down your poster bc nobody has punched them in the nose with the force of a thousand suns.,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1647612546245638~c5_100x100.jpg?x-expires=1673697600&x-signature=iai2%2BVdpZpgzX%2Badyxs7rRGji5w%3D,No,---,0
1149,user5490997494105,user5490997494105,https://www.tiktok.com/@user5490997494105,If they aren’t gonna change anything then why do you care they are up? 🧐,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1673697600&x-signature=Sov2igIiwIh%2BSYSiPAFXlI6ckak%3D,No,---,0
1150,S.DSMITH,s.dsmith,https://www.tiktok.com/@s.dsmith,So sad. I hope it does change peoples mind. It is murder,11/11/2022,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1673697600&x-signature=P7lCcgJ26TuT%2Fp9mmHY2DuGPBcg%3D,No,---,0
1151,Helms.ben,helms03,https://www.tiktok.com/@helms03,I hate when people act like pregnancy is a mystery box from cod it is a human it will be a human,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5c4e07b7e9d21ca329fcb161f7df935b~c5_100x100.jpg?x-expires=1673697600&x-signature=tvQdMU1gQqLyOmbotned4ufsGY8%3D,No,---,0
1152,Eleazar Silva,eleazarsilva0,https://www.tiktok.com/@eleazarsilva0,That’s how you win fire with fire they don’t like those rules lol😏,10/11/2022,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1667367737920517~c5_100x100.jpg?x-expires=1673697600&x-signature=RZLBBv56PSRDyreLgDqHUa6FvtI%3D,No,---,0
1153,Jonathan Steele,tiktok_noon69,https://www.tiktok.com/@tiktok_noon69,What did they think an abortion was?,10/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ab2057dfed2f1fbef4f5ce16fa8dccbc~c5_100x100.jpg?x-expires=1673697600&x-signature=MPyJlImXqZrvd6lLQP4PXw1iKMQ%3D,No,---,0
1154,Allegedly2,allegedly2,https://www.tiktok.com/@allegedly2,Tolerant,10/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/46d7ff934ca83135fc17c774741c2054~c5_100x100.jpg?x-expires=1673697600&x-signature=0t0Nr7M%2FaiyYK6alW0lWTSP0l3M%3D,No,---,0
1155,Christophershaun1977,hanshotfirst_1977,https://www.tiktok.com/@hanshotfirst_1977,that girls mind completely changed. lots of ppl are in her boat. running w the crowd.,10/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f303094d01f312ad3acaa96f556f5ebd~c5_100x100.jpg?x-expires=1673697600&x-signature=G7TQF4Wkd3oR7PuFhdGXMnJf9TA%3D,No,---,0
1156,jasonanthony330,jasonanthony330,https://www.tiktok.com/@jasonanthony330,not gonna change things if you gave no morals,10/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/6998622260391542789~c5_100x100.jpg?x-expires=1673697600&x-signature=IeA9aGoykDdi1npzsp07b2eWaLY%3D,No,---,0
1157,isabella garcia,isabbellaagarcia,https://www.tiktok.com/@isabbellaagarcia,double standard w liberals. so sad,10/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2eedc76a8d033dadc263163263698677~c5_100x100.jpg?x-expires=1673697600&x-signature=nCG7KuTh3%2F%2FvH%2F43RqtdWxV7Iy8%3D,No,---,0
1158,Fetty Chuks,fettychuks,https://www.tiktok.com/@fettychuks,“These photos aren’t going to change anything” it literally did. Lol,10/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/6173a04612dae7e741fa43ad5b036345~c5_100x100.jpg?x-expires=1673697600&x-signature=3%2BlMuOM2xegPMs5HzDOrozwlEDw%3D,No,---,0
1159,Jennifer Jlo Lynn,jenniferjlolynn,https://www.tiktok.com/@jenniferjlolynn,Keep doing good will. You are changing people for the good ♥️,10/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2c228e0a9eed05b4587affe4bae2b5cd~c5_100x100.jpg?x-expires=1673697600&x-signature=lci%2ByY%2BUTZTp7TDAtnKcJmOObrg%3D,No,---,0
1160,Keggie1020,keggie1020,https://www.tiktok.com/@keggie1020,THOSE ARE FACTS!!!! WOW how uneducated and narcissistic,10/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1673697600&x-signature=Sov2igIiwIh%2BSYSiPAFXlI6ckak%3D,No,---,0
1161,Blake m.,b.chandler23,https://www.tiktok.com/@b.chandler23,"""fear monger"" lmao it's just facts, abortion is murder and always will be",10/11/2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b9f10413241b473750a2a57649866e6a~c5_100x100.jpg?x-expires=1673697600&x-signature=3%2B9Aa4V4V4PV3gcIjsF5wn95%2Fao%3D,No,---,0
1162,Kimberly,kcherirob,https://www.tiktok.com/@kcherirob,Louder for the people in the back!!!,10/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/19e994388cd90e7dac36d41251b757b0~c5_100x100.jpg?x-expires=1673697600&x-signature=aGfh19sWuu%2B%2BQmnaP16yD0ORwgE%3D,No,---,0
1163,AmericanLowLife,americanlowlife,https://www.tiktok.com/@americanlowlife,she tore it down BECAUSE she knows.,10/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bd5edb45bef2b583fe2f4ffd4cfd9718~c5_100x100.jpg?x-expires=1673697600&x-signature=BPwGtZu5Sbysp177KPrz2V0pSzw%3D,No,---,0
1164,user6208676968995,nenners777,https://www.tiktok.com/@nenners777,Yep! Just show all of these people that believe killing babies is OK what it really looks like in real life! Do better people!,10/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/332d173a285e5bc3e52594c5f09db0bd~c5_100x100.jpg?x-expires=1673697600&x-signature=y1pJsK0OjNQj5yqQ%2BMPYhRDdP0c%3D,No,---,0
1165,Joegotswag,joegotswag1,https://www.tiktok.com/@joegotswag1,I’ve always said that there should be a video that you’re required to watch before having an abortion. PP will never do that bc it will affect their $,10/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1648514925820934~c5_100x100.jpg?x-expires=1673697600&x-signature=m%2FagBeWumxitg%2BewwmHSO%2BxpADY%3D,No,---,0
1166,🎄🎅🏻✝️,r_enee.exe,https://www.tiktok.com/@r_enee.exe,I wanna see the pics,10/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f21a9d3b8f7035f3a12c4a5cb1d68737~c5_100x100.jpg?x-expires=1673697600&x-signature=v7%2FJ43B9ZwxlA%2FpDEkRitFirjZE%3D,No,---,0
1167,StickyBunz69,koolguyspecies,https://www.tiktok.com/@koolguyspecies,I didn't really care one way or the other until I heard how they pull them apart like they don't feel anything.,10/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9d7b5db651cb7300de341fc062c85f94~c5_100x100.jpg?x-expires=1673697600&x-signature=lvMi4k0tF9SPnmjHe94YFJewyjU%3D,No,---,0
1168,crazystuffyousee,crazystuffyousee,https://www.tiktok.com/@crazystuffyousee,This is why they lie to society by telling them it's not alive...it's not a human 😔,10/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/6977007354932822022~c5_100x100.jpg?x-expires=1673697600&x-signature=tNQeSFsurBg9v7m0305PoNMae%2Fc%3D,No,---,0
1169,Kendo,kendo426,https://www.tiktok.com/@kendo426,Please keep doing this. They absolutely need to see what they are doing.,10/11/2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8c99e86334340b6a44500267dba9e1c6~c5_100x100.jpg?x-expires=1673697600&x-signature=MzzHoX8Tzpu%2B3ZhrDBNYLPMmvDw%3D,No,---,0
1170,Sean Couch,seancouch50,https://www.tiktok.com/@seancouch50,The close caption reading bitches instead of pictures 😳😳😳,10/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1646126942312454~c5_100x100.jpg?x-expires=1673697600&x-signature=61gciwxgY0Gx1rTPDSIBRdPR7WE%3D,No,---,0
1171,Makenzi Wright,makenzi_1244,https://www.tiktok.com/@makenzi_1244,"Look i’m not fond of abortion, but i do beleive in having a choice. Now what i beleive we should do is spread more information like this out in genera",10/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1635532241953797~c5_100x100.jpg?x-expires=1673697600&x-signature=gLVQ1t0kV7QJ6yzxMM1lpmncqmE%3D,No,---,1
1172,Makenzi Wright,makenzi_1244,https://www.tiktok.com/@makenzi_1244,so people are aware of what they are doing. we need to educate more people on it but i don’t beleive it should be illegal,10/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1635532241953797~c5_100x100.jpg?x-expires=1673697600&x-signature=gLVQ1t0kV7QJ6yzxMM1lpmncqmE%3D,Yes,Makenzi Wright,0
